part_id,show,part_number,part_brand,subcategory,part_image,family,belt_type,belt_length,pitch,thickness,top_width,ingress_protection,certifications,nema_rating,temperature_rating
CFE56025-9491-4977-B8C5-1C1C103DB1CF,,P463-A45,CARRIER,,,,,,,,,,,,
D01B0CAF-946F-4777-9858-FBCD008D5AD3,,R0115401,GOODMAN,V-BELT,,,,,,,,,,,
D027D14A-2297-4140-BFA7-2B30D6EA1AC6,,017-049702-009,CHROMALOX,,,,,,,,,,,,
D08E754A-DC1A-409F-BAC1-5D440FC6DFBC,,18580010,STERLING,,,,,,,,,,,,
D0A7049F-34C1-4D47-A10A-A16DF7141861,,KR29BF071,CARRIER,,,,,,,,,,,,
D0F919C1-A7BC-493B-A1E5-81F2073F126F,,0164L00002,GOODMAN,V-BELT,,,,,,,,,,,
D0FE9933-0127-4652-8971-098FC69E7015,,71-40438-39,RHEEM,,,,,,,,,,,,
D142BF0C-D766-4F61-B0FC-8C0C9DD69459,,KR23NA063,CARRIER,,,,,,,,,,,,
D14C9607-5084-45FE-BD40-495D02369DB5,,S85P0022N31,CARRIER,,,,,,,,,,,,
D1804C2E-EC4C-40C3-9C22-6F82E3DBD8A9,,C5252407,AMANA,V-BELT,,,,,,,,,,,
D18D7520-E266-4EAF-AA62-FE9E683956F4,,P462-4L480,CARRIER,,,,,,,,,,,,
D1981AD7-9A68-4002-BC44-929C36CE82B2,,01081A009,ARMSTRONG,,,,,,,,,,,,
D1C15111-85B8-49CE-A110-552DAE17E94D,,5601-003,BARD,,,,,,,,,,,,
D1C8AD29-2152-404F-8010-46C2F30E8224,,P-8-1376,LENNOX,,,,,,,,,,,,
D1D3C9F1-4F3B-4D26-A75B-CCDE1AAC8330,,C5252409,AMANA,V-BELT,,,,,,,,,,,
D1D402FD-8864-4CCF-8C2E-D85EE93928D8,,P463-A38,CARRIER,,,,,,,,,,,,
D1DA7157-13F8-4950-B96F-319CF1843AF8,,B0000287,TRANE,,,,,,,,,,,,
D22DB0B5-DA08-4638-A8F5-C62884195533,,B0000129,TRANE,,,,,,,,,,,,
D234C78C-7CC9-40A6-B607-64FBE2693A08,,80A9201PR,LENNOX,,,,,,,,,,,,
D250237F-0FF9-4A4E-82FE-F6A92C5CD94D,,9901-1388,CARRIER,,,,,,,,,,,,
D2794B48-077F-4DB5-898A-2D0170404C02,,71-17033-42,RHEEM,,,,,,,,,,,,
D2FCF733-8F52-4B29-A117-40B9C1721A1F,,KR29BF087,CARRIER,,,,,,,,,,,,
D3062333-74EB-40F7-86E1-1B9158F3294F,,P-8-126,LENNOX,,,,,,,,,,,,
D32E1433-D4A1-471C-8132-B898CE62DC21,,18460010,STERLING,,,,,,,,,,,,
D3345378-E2F6-4BE0-8E09-0D86EFE59902,,S1-02804410000,YORK UPG,,,,,,,,,,,,
D3437FBE-7AEF-447F-894C-2A9AF361EC35,,50DK480103,CARRIER,,,,,,,,,,,,
D3BB6321-26CE-407C-B34B-AA21D52445C8,,92220,REZNOR,,,,,,,,,,,,
D3F8AB7E-7EDB-4E1C-AB9B-12DE174E9403,,B0000051,TRANE,,,,,,,,,,,,
D410AD40-1967-49CF-9886-9C2C736958F0,,2100100,COMFORT,,,,,,,,,,,,
D4341126-ADDC-4492-9C91-CD8824D1878E,,P463-B53,CARRIER,,,,,,,,,,,,
D456BD25-134C-49CD-B6C6-7F2FBC401CEE,,37C41,LENNOX,,,,,,,,,,,,
D470BB77-12C2-47DF-89CA-719C1164B5F5,,KR30BE065,CARRIER,,,,,,,,,,,,
D4814C30-4F50-4E94-9A37-720ECB4BF923,,R0115308,AMANA,V-BELT,,,,,,,,,,,
D48808A1-35B4-41D3-BAC3-8E4B1CB58412,,71-17033-54,THERMAL ZONE,,,,,,,,,,,,
D496B496-30CB-4EAC-B228-57B85C9C9B38,,S1-02812063700,YORK UPG,,,,,,,,,,,,
D4A9624D-8EA6-40ED-91F6-19BDA2A9ABB4,,P-8-943,LENNOX,,,,,,,,,,,,
D4D674AF-48E6-41DB-803F-77F60B363FFD,,P463-AX41,CARRIER,,,,,,,,,,,,
D50173D5-94C8-4F3E-AF16-6EBB60F73079,,2100130,ARCOAIRE,,,,,,,,,,,,
D517266D-D598-4CDE-B5CE-E65F42C1A925,,KR30AE040,CARRIER,,,,,,,,,,,,
D5194FF8-1160-4CE0-A2D7-723B95EEF698,,5601-5500,WEATHERKING,,,,,,,,,,,,
D537B571-6611-47BB-A244-408AA0505576,,KR29AF038,CARRIER,,,,,,,,,,,,
D53CBA73-9C4F-4666-BC6F-A0BE678467EB,,22C61,ALLIED,,,,,,,,,,,,
D54A308C-2F80-41D4-861A-3185494974C2,,5-3-17,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
D552121B-3B22-4A38-8AC8-2CB64967CA01,,B-229,,,,,,,,,,,,,
D55C6AED-030B-4411-AD77-7EE6F5171774,,B0000155,TRANE,,,,,,,,,,,,
D56197B9-373B-4126-9BA3-43605066F365,,S1-02812027000,YORK UPG,,,,,,,,,,,,
D56B6A46-7522-481B-B873-A62C8F58B206,,P465-4L560,CARRIER,,,,,,,,,,,,
D585BDE2-28A2-4D57-8A1A-B97B21C5E599,,110213,MARQUIS,,,,,,,,,,,,
D58E4717-2CF8-45BF-9592-15D51235804F,,KR29QA068,CARRIER,,,,,,,,,,,,
D5A1C959-94B9-41BC-812A-AF795CE4D0F8,,A463-A39,CARRIER,,,,,,,,,,,,
D5A88451-3C32-4B5A-ADFF-29234DD3B578,,50DK480049,CARRIER,,,,,,,,,,,,
D5DEA212-D4AD-41FC-B968-1E5CCB8BA973,,KR29AF089,CARRIER,,,,,,,,,,,,
D630AA28-48AB-4675-98F4-8351A9E4E010,,T0204743,DUCANE,,,,,,,,,,,,
D6377904-BBFE-4E41-BA0B-B48975DD75AA,,P-8-946,LENNOX,,,,,,,,,,,,
D63A0ADF-8714-4FC3-A387-C7EEE56D751B,,B2110011,GOODMAN,V-BELT,,,,,,,,,,,
D658CC0C-7842-43A7-B76C-ED2B65410BE1,,WW42X3,TRANE,,,,,,,,,,,,
D659F736-738C-441E-9BE8-BEDE83170C61,,1083409,HEIL,,,,,,,,,,,,
D66A0944-C13F-4AC6-B876-2A2F2612F17A,,P-8-5059,LENNOX,,,,,,,,,,,,
D67BD945-A29E-4A14-A76C-E391D142AE36,,S1-02808860000,YORK UPG,,,,,,,,,,,,
D67DAAAE-5C91-487C-8075-09941DE958A3,,B0000495,TRANE,,,,,,,,,,,,
D68D4C70-0EE4-4C2A-954B-9BB49C0A2857,,P463-BX40,CARRIER,,,,,,,,,,,,
D6B458FC-FE78-457F-BCB8-52E81CD7AB0A,,1LD0417A,YORK UPG,,,,,,,,,,,,
D6E32916-8F84-4396-B077-EE609B66BCEA,,S1-02117422700,YORK UPG,,,,,,,,,,,,
D7012890-CDD9-4138-860D-6518648CD5BC,,B0000198,TRANE,,,,,,,,,,,,
D79E5587-3C3E-4BFD-95E2-E0FBAA61966A,,KR29QA059,CARRIER,,,,,,,,,,,,
D7A12477-51F1-424A-BBDC-11E2BFAB29B2,,50513,,,,,,,,,,,,,
D7AF93BC-DAFF-498F-A08E-3C7A644F8622,,KR20AC048,CARRIER,,,,,,,,,,,,
D7DD45BF-46F3-4B9A-8247-7E949D7D6BF9,,S1-02809571000,YORK UPG,,,,,,,,,,,,
D8078F18-F73A-4159-98ED-2F26FAF705AA,,92404,REZNOR,,,,,,,,,,,,
D80DFD57-3AB6-4CFE-A3E6-4EB10C336FDB,,KR29BF060,CARRIER,,,,,,,,,,,,
D84CBB82-AAFD-47BC-9875-C0AE253A7692,,BLL00313,TRANE,,,,,,,,,,,,
D8ABB32D-A3CC-4225-9D5C-1DCF2E93DDAC,,P463-BX42,CARRIER,,,,,,,,,,,,
D8F38F06-B6BC-49E7-96A4-32A0F63E361F,,1097259,HEIL,,,,,,,,,,,,
D8F79CE4-5800-4233-BB62-7EBEE52387A5,,KR29BF082,CARRIER,,,,,,,,,,,,
D9084884-621E-4A87-8D9D-7DA1FB0E0B93,,P-8-4388,LENNOX,,,,,,,,,,,,
D92B4B83-4034-4AAD-8B4E-9ABE90430C54,,5VX1120,CARRIER,,,,,,,,,,,,
D9348396-B4D0-4F6D-AE27-591F534534A2,,KR30AE061,CARRIER,,,,,,,,,,,,
D9A4914A-B940-4313-9228-63B31012ECFF,,WG42X13,TRANE,,,,,,,,,,,,
D9A7CAAB-3436-4C6B-928A-BC26C5E11EB9,,KR20BA100,CARRIER,,,,,,,,,,,,
D9CA63B8-3E7A-41AB-94D2-76CA6943550C,,KR30AE043,CARRIER,,,,,,,,,,,,
D9D34494-D2BA-4305-85D0-2073F2197BE8,,B0000199,TRANE,,,,,,,,,,,,
D9ECF01A-F50C-402C-947D-13E8A67DE812,,P463-B77,CARRIER,,,,,,,,,,,,
DA001009-95F4-4ED7-ADE0-1239CB5DC3BF,,43F95,LENNOX,,,,,,,,,,,,
DA35A492-0CEF-4C70-BC5E-92CD67C613C0,,50HJ480048,CARRIER,,,,,,,,,,,,
DA905679-A6FC-4DD6-89DB-A10558DD22D0,,50DK480478,CARRIER,,,,,,,,,,,,
DA91BEF1-80A1-44C7-BF3C-ED4F063ED6AD,,71-40438-42,MCQUAY,,,,,,,,,,,,
DAA0E825-A71E-426B-AF83-A38D4CB8F7C7,,KR30BE045,CARRIER,,,,,,,,,,,,
DAC62B08-8310-4581-AD7A-42110BBE2DE3,,C5252401,AMANA,V-BELT,,,,,,,,,,,
DAD682A3-AA89-4459-9962-392237D75EEC,,1070670,HEIL,,,,,,,,,,,,
DAFDC5E4-3BCE-45B3-828E-0849DA2A76CD,,S1-02812029000,YORK UPG,,,,,,,,,,,,
DB05F590-411F-4B73-838C-A394296282FD,,5601-5501,WEATHERKING,,,,,,,,,,,,
DB574EE6-4314-463E-8E59-03445BC4A831,,2120013,COMFORT,,,,,,,,,,,,
DB6F3EB9-B0A2-4313-BAF8-51E27E157E80,,71-102847-01,RHEEM,,,,,,,,,,,,
DB8F19E5-EDB8-4F0E-8D20-D039D524F012,,P463-B45,CARRIER,,,,,,,,,,,,
DBB04821-C77D-4DC8-AEE4-AC61D1427298,,669195,GIBSON,,,,,,,,,,,,
DBEC0BE1-21C1-456B-925C-5830D4D45D88,,18740030,STERLING,,,,,,,,,,,,
DC205C06-2A7C-4D40-863A-B2A922B1C72D,,50DK480050,BRYANT,,,,,,,,,,,,
DC60002C-7A38-4ED3-9E71-C4455AB2D5FB,,P464-3VX670,CARRIER,,,,,,,,,,,,
DC97D0BE-598A-46C8-8F45-A5186148D57E,,BLL00024,TRANE,,,,,,,,,,,,
DCD7192D-EDF9-405D-B509-2A7A4E6F836F,,44L54,ALLIED,,,,,,,,,,,,
DCE31963-7C10-4018-A161-F9FB8B1D7C0E,,P-8-125,LENNOX,,,,,,,,,,,,
DCE5B8BC-52E5-44EE-B0DC-8077EC37CBB3,,582093,ESSICK,,,,,,,,,,,,
DCF2A039-31BA-4A3D-8104-84DEAEB13E0C,,B0000514,TRANE,,,,,,,,,,,,
DDD98B27-B5AD-4233-A220-28247ECBEE47,,B-40,CARRIER,,,,,,,,,,,,
DDE72230-9F60-472D-A314-AD0DE561B700,,703121,HEIL,,,,,,,,,,,,
DE3EDA88-3072-4F10-8DF4-B5112F5536FD,,B0000119,TRANE,,,,,,,,,,,,
DEC6706B-5761-4652-99E9-D126E9A70855,,62M680181,CARRIER,,,,,,,,,,,,
DF01964B-B8BD-471A-A277-8B1B73B2BEB8,,S1-02638075031,YORK UPG,,,,,,,,,,,,
DF0D804B-1D2E-4483-9BF6-16C5794B6B79,,1110412,HEIL,,,,,,,,,,,,
DF688A4E-29A0-4B8D-B72C-529DEBD54FE9,,PS2699-41,CARRIER,,,,,,,,,,,,
DFE444A0-125C-4FFA-8479-81BC604B0B92,,A-36,HEIL,,,,,,,,,,,,
DFF88E2A-C110-44DD-9E08-7D7C00A5C6BA,,1097299,HEIL,,,,,,,,,,,,
DFF961D0-B070-4151-8587-1E230E74E6E8,,B-95,,,,,,,,,,,,,
E0139995-BD5F-4096-B5EA-E9ED05720760,,P464-3VX500,CARRIER,,,,,,,,,,,,
E027D28D-7444-4B09-A85A-4EE293626312,,S1-36378530000,YORK UPG,,,,,,,,,,,,
E033CD8B-B3B5-454F-B7E6-C25BACE5AC1D,,KR29BF047,CARRIER,,,,,,,,,,,,
E04FF770-DB7D-4038-A34B-DCAC5BF9D4F0,,73K82,ALLIED,,,,,,,,,,,,
E07238EF-A1F0-41D3-828A-375313A35540,,94029,CARRIER,,,,,,,,,,,,
E098A235-A16C-4D52-B6B7-081ED084E46B,,S1-02807649000,YORK UPG,,,,,,,,,,,,
E09D5C78-32ED-4B6A-A821-D83E12DE1F22,,C5252414,AMANA,V-BELT,,,,,,,,,,,
E0A312A3-424F-43FD-A7FD-258B1363A7FF,,KR60AD055,CARRIER,,,,,,,,,,,,
E0A4B9FB-75F7-4523-BF00-BF5E106DC0C8,,P464-5V750,CARRIER,,,,,,,,,,,,
E0B0ED86-204C-4A47-AF77-5574B5F0701F,,KR20AA059,CARRIER,,,,,,,,,,,,
E0C07AB4-B6B4-46F3-ADB8-AB4BF258B965,,P463-A49,BRYANT,,,,,,,,,,,,
E0D0EFAA-F688-4765-96E3-A9468616D71E,,2101410,ARCOAIRE,,,,,,,,,,,,
E0D6C137-DF84-4645-B404-F6338D35F011,,92412,REZNOR,,,,,,,,,,,,
E0EE9F9A-645C-4E20-A3B3-F875B696EA1E,,20-2044,LUX,V-BELT,,,,,,,,,,,
E1100C12-4EAE-4E3C-AE6A-1FF963671841,,P463-B50,CARRIER,,,,,,,,,,,,
E136A3B7-EABB-479F-80AF-30035EDA4519,,KR30AE065,CARRIER,,,,,,,,,,,,
E1812317-5DB8-4EB3-A33B-419DA22015B0,,1173424,HEIL,,,,,,,,,,,,
E1B38FDF-4804-4321-8A6C-BAE4E62A67DC,,P-8-8093,ALLIED,,,,,,,,,,,,
E1D57BC3-30C0-4A98-8CFD-1F77C863EED0,,P463-AX54,CARRIER,,,,,,,,,,,,
E20589FD-138F-4C28-91E5-116DD20ED6DD,,B0000118,TRANE,,,,,,,,,,,,
E2070BC7-3504-46D3-A3D5-0B53466860B3,,P463-A38,BRYANT,,,,,,,,,,,,
E2604BAE-9DAB-43BA-8E81-D7352F4447A3,,890-012,FLORIDA HEAT PUMP,,,,,,,,,,,,
E266A69A-9423-456D-BFB0-94B89093652B,,801-4L390,CARRIER,,,,,,,,,,,,
E28B2268-BA01-4277-BF4F-50A732C8DFB4,,1695043,ARCOAIRE,,,,,,,,,,,,
E28BE802-9B2A-458A-90D0-B4C4E256425C,,P-8-5060,ALLIED,,,,,,,,,,,,
E299A53E-3F12-4190-BD86-99D00C0A1236,,B-122,,,,,,,,,,,,,
E2AA870E-B271-4C3C-A200-30F1E12020DE,,S1-02638075024,YORK UPG,,,,,,,,,,,,
E2DE5FB3-2A42-480E-941A-39FF146ACDE6,,B0000022,CUMBERLAND,,,,,,,,,,,,
E2E0EC10-898F-4BD9-A8DA-FF841F339650,,KR29QA086,CARRIER,,,,,,,,,,,,
E2FFC85B-663E-4EC9-9358-07B0176021BA,,13H01,LENNOX,,,,,,,,,,,,
E304D77D-41E9-415E-9B3B-DADF4FAA0CF7,,P464-3VX950,CARRIER,,,,,,,,,,,,
E3461A40-D969-4EF3-9D66-59B90675C505,,B0000026,TRANE,,,,,,,,,,,,
E350CB8B-D638-480B-AA26-E15F2B2610BC,,WY42X7,TRANE,,,,,,,,,,,,
E353FF6C-55AA-4D3C-8DFA-BE5FD2CCE80A,,P-8-6658,LENNOX,,,,,,,,,,,,
E35FE9FB-5B1B-45AA-9D83-95D55E7C5AD7,,B0000036,TRANE,,,,,,,,,,,,
E360B4DF-D887-45D5-B145-1E4F860397EB,,P463-B93,CARRIER,,,,,,,,,,,,
E39F2745-BE8E-4D1D-A707-22C47903A45E,,582085-43D,ESSICK,,,,,,,,,,,,
E3C1AB16-4788-4634-BB37-907DCD6D7F4F,,KR30AE054,CARRIER,,,,,,,,,,,,
E3E1CD0D-EE9D-4941-8E78-A98CFC591B54,,P463-B48,CARRIER,,,,,,,,,,,,
E3F24704-2D7D-4F12-98EF-1E41CBDF9D61,,B-47,HEIL,,,,,,,,,,,,
E490755A-7063-4B81-87AC-32D750F51610,,P463-B88,CARRIER,,,,,,,,,,,,
E4936165-85D9-4D98-A18A-CE629BEEB0D5,,B-86,,,,,,,,,,,,,
E4AF7328-B8C0-4540-B82D-098A6CE8DD98,,P463-A90,CARRIER,,,,,,,,,,,,
E4DD820D-C751-4462-8363-0FD4DEC68889,,101412,GE,,,,,,,,,,,,
E4F61BF0-8270-4E18-B1C8-9501C1501D62,,S1-02807670000,YORK UPG,,,,,,,,,,,,
E58A026C-8E0B-4688-8AFC-76530AEC60D2,,KR20AC041,CARRIER,,,,,,,,,,,,
E594B5B8-53B6-4B7D-9328-23464D66AD27,,KR60AC050,CARRIER,,,,,,,,,,,,
E5C5DD34-7F4C-44B9-AFC2-A973CE7D46D6,,24L50,ALLIED,,,,,,,,,,,,
E5FDA000-05F7-4A1C-A591-C50F3FC7663D,,18860010,STERLING,,,,,,,,,,,,
E61E8886-34E0-4CC8-8EE6-AD210C9795C6,,S1-02806668000,YORK UPG,,,,,,,,,,,,
E63C96C9-B24A-47B9-800E-2CD208E8B0F5,,P-5-943,LENNOX,,,,,,,,,,,,
E67FF9FD-C119-4CA0-BF9C-936B7F8DE0E0,,S1-02810425000,YORK UPG,,,,,,,,,,,,
E6C79492-EFCF-4666-BACA-590CDA586EB2,,KR29BF050,CARRIER,,,,,,,,,,,,
E6F08B8D-21DF-48BC-AD5A-53D839853943,,P463-BX43,CARRIER,,,,,,,,,,,,
E71783EB-B139-443F-8E22-B58794796F52,,P463-AX49,CARRIER,,,,,,,,,,,,
E7344E94-590B-496D-85D6-4574702568D3,,S1-02811748000,YORK UPG,,,,,,,,,,,,
E7B721AB-9EA7-4061-B925-9023E95B08AD,,9049-053,BARD,,,,,,,,,,,,
E7CA2EE7-FF57-4760-ACA8-12E2C5773130,,B-156,,,,,,,,,,,,,
E7E3DB0F-FE00-462B-9D32-E0187BCDD7BF,,WG42X8,TRANE,,,,,,,,,,,,
E81DE5C2-000B-47BE-9B84-37D36B52EF71,,B0000389,TRANE,,,,,,,,,,,,
E820781F-74A9-474C-9177-B3A281DA7DE9,,B-89,,,,,,,,,,,,,
E84CB42A-AA15-427C-884F-DF200D726596,,5601-5511,WEATHERKING,,,,,,,,,,,,
E85EA0E4-90E9-43D0-888D-D06101C70690,,S1-02638075028,YORK UPG,,,,,,,,,,,,
E8AC48FF-B620-4DA2-95EA-717ABC42094A,,P463-BX35,CARRIER,,,,,,,,,,,,
E8D94A09-9AB9-4754-87A3-95B3EDAAFA89,,R0115303,AMANA,V-BELT,,,,,,,,,,,
E8F6C838-D5B6-48EA-9CD3-B2304B597140,,P465-4L510,BRYANT,,,,,,,,,,,,
E92FDA1F-E4DA-476C-8550-A7ACB16B33D3,,97J59,ALLIED,,,,,,,,,,,,
E98F2D51-1F31-4F4A-9864-44FED820CEAC,,4L430,CARRIER,,,,,,,,,,,,
E98FA822-DC66-438A-A8BE-D4B88F86EE68,,119610,REZNOR,,,,,,,,,,,,
E9C160BA-D6C3-44D0-B8E0-403A8F032202,,1172450,HEIL,,,,,,,,,,,,
E9C4B3C4-77E9-472E-9901-0EFAA0E21028,,S1-02809459000,YORK UPG,,,,,,,,,,,,
E9E1E7ED-56B9-4448-857C-87681C38DB31,,1176299,HEIL,,,,,,,,,,,,
E9E67557-63FE-47A8-96B2-103AFE34A973,,71-40438-32,MCQUAY,,,,,,,,,,,,
EA1B1645-5F47-47EC-9781-C02F61DBD39D,,P464-5VX670,CARRIER,,,,,,,,,,,,
EA55AB12-AF4F-4D89-9A5D-612A22C871A0,,KR29QA057,CARRIER,,,,,,,,,,,,
EA720D24-5691-4FF1-9508-94E38BF611EE,,KR29BF055,CARRIER,,,,,,,,,,,,
EA7E7590-5B50-4A52-9D3E-FB9403913BDF,,63K05,ALLIED,,,,,,,,,,,,
EA9F5EBA-F863-41B3-B499-9B99DE6BF2AC,,P-8-2891,LENNOX,,,,,,,,,,,,
EAA416FB-0B18-4B8B-BD80-890ABB8E4EB7,,5601-5504,WEATHERKING,,,,,,,,,,,,
EABA2F9D-B4D5-4E3A-A377-372AFC9D00BA,,1175316,HEIL,,,,,,,,,,,,
EADAEF78-4B5A-4D74-9B80-98DE5B083295,,92316,REZNOR,,,,,,,,,,,,
EAE9326A-874E-4DC4-BFD3-9890528841BE,,20-2038,LUX,V-BELT,,,,,,,,,,,
EB17D1E8-F1F6-474F-A999-C037356B18D7,,28P45,LENNOX,,,,,,,,,,,,
EB566727-FF7F-47AB-A033-0E80D50F29C6,,P463-B86,CARRIER,,,,,,,,,,,,
EB7AD1ED-73F5-414F-A3DC-C2E0650AB46D,,15P10,LENNOX,,,,,,,,,,,,
EBC613AA-C657-4359-B011-36BBBC201FAE,,5VX1150,CARRIER,,,,,,,,,,,,
EBCAA7F1-8F04-4ACF-8010-CEE0F986587C,,PS-1699-39,CARRIER,,,,,,,,,,,,
EBD1A8F9-0FA6-4032-8854-3D9C944E16E6,,92403,REZNOR,,,,,,,,,,,,
EBD7CA11-E556-46E9-8E6E-72EF611B7911,,92313,REZNOR,,,,,,,,,,,,
EBE1D861-1B4C-44C1-9E4F-14850844E78A,,S1-02808337000,YORK UPG,,,,,,,,,,,,
EBF7F0F5-BF7D-4B50-BDEB-7DD08011DF1C,,5-3-19,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
EBFAEECA-C5E1-44AC-8E1C-795C91319C18,,P464-5VX1150,CARRIER,,,,,,,,,,,,
EC259935-0143-40AC-9C07-A51364F9F7B8,,59A50,ALLIED,,,,,,,,,,,,
EC333222-4B39-4EAA-B8E0-03B7D6180709,,B0000114,TRANE,,,,,,,,,,,,
EC467397-9678-4525-A3CC-9046DB9F641D,,803-3V475,CARRIER,,,,,,,,,,,,
EC6B7B04-9F7C-43D2-BE16-20794409FEBB,,16130,,,,,,,,,,,,,
EC724666-924E-4717-BA50-E7A86B005BCD,,P-8-952,LENNOX,,,,,,,,,,,,
ECE0BC37-C2FD-45E7-B7A0-059FC2CA7D0B,,50DK480402,CARRIER,,,,,,,,,,,,
ED0DCC4A-ABAF-4A30-BCEF-7307480A5D67,,P463-B112,CARRIER,,,,,,,,,,,,
ED27967C-5C24-423C-BBC5-80EE8C397019,,B-58,,,,,,,,,,,,,
ED47F6F5-C6CD-4B9B-87EB-141CA5575885,,B0000062,TRANE,,,,,,,,,,,,
ED5B6DC9-FCCA-4FE7-BC24-8329A77112BE,,92280,REZNOR,,,,,,,,,,,,
ED63AAE6-9EFD-4D2F-896D-03262EA151E7,,0164L00010,DAIKIN,,,,,,,,,,,,
ED6DC60C-9EF5-4B1C-AC22-3A3DBE71955E,,B0000170,TRANE,,,,,,,,,,,,
ED8KI4EFJXFRO59FM9M5HZKPIT8BITRJG7ZR,,669483,NORDYNE,,,,,,,,,,,,
ED954F02-DAA2-4F6B-BBE5-AF272E5BF33D,,B-37,,,,,,,,,,,,,
ED99F2BF-6638-4771-AF5F-6CB516811106,,71-40438-31,RHEEM,,,,,,,,,,,,
EDC8B145-D3FE-4F94-9935-0F662325E9B6,,3433067,CARRIER,,,,,,,,,,,,
EDD6B6EA-08AC-4A79-9146-750002668468,,13H01,ALLIED,,,,,,,,,,,,
EDE4AC06-7D31-4001-908F-CB40E7F56764,,S1-02809572000,YORK UPG,,,,,,,,,,,,
EDF175C9-F1AE-4EBA-82EA-3A6AF2A40016,,A-53,CARRIER,,,,,,,,,,,,
EE2B10C6-8B49-4D6A-BA78-05377A1435A8,,KR29AF128,CARRIER,,,,,,,,,,,,
EE3DD6A8-10C5-41E7-92CB-9E55DAFC1981,,B0000330,TRANE,,,,,,,,,,,,
EE5116C6-0598-4D76-B1AC-CD0F7A962058,,C5252410,AMANA,V-BELT,,,,,,,,,,,
EECF1586-09FB-4AD8-94B0-52B44EDD9317,,S1-02808247000,YORK UPG,,,,,,,,,,,,
EED3C201-6906-422D-8AFB-2FA95C4B2625,,P463-B47,CARRIER,,,,,,,,,,,,
EEF70240-8E2B-48F2-9FF2-D63332ECDC03,,KR29BF042,CARRIER,,,,,,,,,,,,
EF007C94-D5B8-47A0-891E-F6EF25E373BA,,KR29BF079,CARRIER,,,,,,,,,,,,
EF2E87F1-9391-4BD5-88AE-8178A95E6B60,,KR29AF049,CARRIER,,,,,,,,,,,,
EF3D3D7B-8B4F-4182-9A6A-CBE9A2BDB1C8,,P-8-7672,ALLIED,,,,,,,,,,,,
EF5CDF25-493C-4C31-935E-EF708F7A5B07,,KR20AC038,CARRIER,,,,,,,,,,,,
EF69D56F-96BC-449C-9A83-E0EFFA266053,,31K71,LENNOX,,,,,,,,,,,,
EF8060A7-4208-413C-B714-256F270B5B15,,58580D15,CARRIER,,,,,,,,,,,,
EF81D417-ADAA-40EE-B1BB-7B1313B68460,,S1-02810435000,YORK UPG,,,,,,,,,,,,
EF987B61-2A58-46A4-959B-0C398D83E360,,C5252408,AMANA,V-BELT,,,,,,,,,,,
EF9CA642-FF44-4E7A-ADAA-0C1EE4086919,,P-8-2329,LENNOX,,,,,,,,,,,,
EFD12A4B-08D2-4F9B-A77E-1C82DB910B16,,582030,ESSICK,,,,,,,,,,,,
F01F40CE-3372-4257-8B56-E283DCD66A6E,,B0000032,TRANE,,,,,,,,,,,,
F034A928-B44B-4534-B242-06E0DCB624F0,,P463-A42,CARRIER,,,,,,,,,,,,
F05A6264-33E7-4330-9B82-F7DF28CEB806,,50HJ480053,CARRIER,,,,,,,,,,,,
F06C9A3C-C0AE-4728-8C0F-4A4988848C71,,BLL00025,TRANE,,,,,,,,,,,,
F0AE9A12-1E99-4C7E-9927-D2B8689285C6,,P463-A48,CARRIER,,,,,,,,,,,,
F0AF9E75-3834-4BDA-AA00-47D5D39FAD31,,P463-AX48,CARRIER,,,,,,,,,,,,
F0BAA82A-4959-4E44-B7DF-A343E370D75A,,KR30AE057,CARRIER,,,,,,,,,,,,
F0CB546D-9A3C-424E-A144-862623894FFA,,40BA6044475,CARRIER,,,,,,,,,,,,
F124C67F-09FA-41CB-B2B3-14F6518BB877,,B2110007,AMANA,,,,,,,,,,,,
F1312FE2-F162-4A90-8B60-6831FA628E5C,,FCL146,AMANA,V-BELT,,,,,,,,,,,
F144D762-D75B-4AF3-A3DE-122D7A583270,,KR30BE036,CARRIER,,,,,,,,,,,,
F1889C1B-FDBA-46D8-8CAA-0FBC5223F470,,86H65,ALLIED,,,,,,,,,,,,
F1FD104B-46FD-45CB-AE50-B1AB3F268B01,,5VX1030,CARRIER,,,,,,,,,,,,
F21BAB47-9870-44BC-90E0-279C54263C53,,KR29BF067,CARRIER,,,,,,,,,,,,
F22175A2-9CEC-45C0-BFD9-2DA812A96A6F,,0164L00001,GOODMAN,V-BELT,,,,,,,,,,,
F224C65C-08B0-45D3-8B0A-3017B776F483,,50DK480327,BRYANT,,,,,,,,,,,,
F253A7A9-E4AB-4B84-9D5A-CDA7887D49C7,,P-8-135,LENNOX,,,,,,,,,,,,
F262A0D6-FEC6-4414-8E32-BB97A1922D32,,WV42X7,TRANE,,,,,,,,,,,,
F267396F-E51F-4059-93F1-ECBA327DA5B2,,5-3-24,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
F27E4F3F-03DC-446B-9228-16B8DC885CD0,,B0000171,TRANE,,,,,,,,,,,,
F2ACA305-231F-4B0B-BEAF-EEF3D6FAC7CA,,P-8-5046,LENNOX,,,,,,,,,,,,
F2C0BF48-76EC-43C0-AD92-C1E856EACB65,,KR29PA061,CARRIER,,,,,,,,,,,,
